Date,Client name,Order Quantity,Material
1/22/2020,c2,420,12070697
1/22/2020,c2,28,12204293
1/22/2020,c2,54,12023643
1/22/2020,c2,15,12035993
1/22/2020,c2,14,12345945
1/23/2020,c2,48,12216836
1/23/2020,c2,96,12216835
1/23/2020,c2,96,12223554
1/23/2020,c2,48,12311290
1/23/2020,c2,96,12222910
1/23/2020,c2,24,12222906
1/23/2020,c2,144,12222901
1/23/2020,c2,96,12222903
1/23/2020,c2,48,12323382
1/23/2020,c2,144,12222904
1/23/2020,c2,96,12216837
1/23/2020,c2,48,12311278
1/23/2020,c2,96,12216834
1/23/2020,c2,48,12222889
1/23/2020,c2,192,12222902
1/23/2020,c2,216,12293783
1/23/2020,c2,195,12347323
1/23/2020,c2,140,12394956
1/23/2020,c2,60,12322790
1/23/2020,c2,525,12322779
1/23/2020,c2,112,12411493
1/23/2020,c2,64,415841
1/23/2020,c2,462,12271469
1/23/2020,c2,120,12407351
1/23/2020,c2,100,12263948
1/23/2020,c2,224,12329692
1/23/2020,c2,105,11001248
1/23/2020,c2,192,12407347
1/23/2020,c2,47,12383090
1/23/2020,c2,156,12337879
1/23/2020,c2,420,12395525
1/23/2020,c2,360,12280926
1/23/2020,c2,53,12411624
1/23/2020,c2,45,11250019
1/23/2020,c2,16,12428558
1/23/2020,c2,30,12414729
1/23/2020,c2,19,12412272
1/23/2020,c2,13,12311257
1/23/2020,c2,8,12412453
1/23/2020,c2,60,12416068
1/23/2020,c2,32,12412451
1/23/2020,c2,28,12427526
1/23/2020,c2,104,12246740
1/23/2020,c2,18,12411646
1/23/2020,c2,18,12293217
1/23/2020,c2,75,12349826
1/23/2020,c2,12,12322347
1/23/2020,c2,9,12427508
1/23/2020,c2,11,12431770
1/23/2020,c2,1,12350846
1/23/2020,c2,128,12262742
1/23/2020,c2,6,12230524
1/23/2020,c2,37,12412460
1/23/2020,c2,5,12350045
1/23/2020,c2,39,12427531
1/23/2020,c2,1,12424419
1/23/2020,c2,14,12361442
1/23/2020,c2,29,12427516
1/23/2020,c2,1,12231168
1/23/2020,c2,10,12412462
1/23/2020,c2,20,12409683
1/23/2020,c2,26,12424418
1/23/2020,c2,62,12407306
1/23/2020,c2,26,12427458
1/23/2020,c2,10,12349851
1/23/2020,c2,96,12037054
1/23/2020,c2,75,12397826
1/23/2020,c2,21,12409682
1/23/2020,c2,105,12246741
1/23/2020,c2,11,12412464
1/23/2020,c2,48,12412452
1/23/2020,c2,52,12416930
1/23/2020,c2,11,12411654
1/23/2020,c2,23,12428559
1/23/2020,c2,35,12427527
1/23/2020,c2,9,12412429
1/23/2020,c2,48,12416123
1/23/2020,c2,114,12230523
1/23/2020,c2,2,12311261
1/23/2020,c2,26,12424446
1/23/2020,c2,27,12412402
1/24/2020,c2,311,12322815
1/23/2020,c2,324,11005257
1/23/2020,c2,450,12343734
1/23/2020,c2,375,12343731
1/23/2020,c2,375,12343732
1/23/2020,c2,525,12343730
1/23/2020,c2,60,12322779
1/23/2020,c2,48,12407347
1/23/2020,c2,78,12347323
1/23/2020,c2,90,12293783
1/23/2020,c2,40,12407392
1/23/2020,c2,50,12263948
1/23/2020,c2,60,12280926
1/23/2020,c2,75,11001248
1/23/2020,c2,84,12395525
1/23/2020,c2,56,12394956
1/23/2020,c2,32,415841
1/23/2020,c2,198,12271469
1/23/2020,c2,418,12320670
1/23/2020,c2,176,12320671
1/23/2020,c2,90,12321901
1/23/2020,c2,340,12280883
1/23/2020,c2,102,12280938
1/23/2020,c2,272,12314489
1/23/2020,c2,104,12334599
1/23/2020,c2,102,12321952
1/23/2020,c2,308,12320619
1/23/2020,c2,220,12320618
1/23/2020,c2,136,12321951
1/23/2020,c2,22,12321949
1/23/2020,c2,170,12321950
1/23/2020,c2,352,12320258
1/23/2020,c2,60,12403274
1/23/2020,c2,176,12320672
1/23/2020,c2,68,12321950
1/23/2020,c2,264,12320671
1/23/2020,c2,308,12320258
1/23/2020,c2,33,12321949
1/23/2020,c2,242,12320672
1/23/2020,c2,156,12334599
1/23/2020,c2,204,12314489
1/23/2020,c2,204,12280938
1/23/2020,c2,204,12280883
1/23/2020,c2,484,12320670
1/23/2020,c2,102,12321952
1/23/2020,c2,440,12320619
1/23/2020,c2,170,12321951
1/23/2020,c2,352,12320618
1/23/2020,c2,150,12403274
1/23/2020,c2,120,12321901
1/23/2020,c2,72,12344928
1/23/2020,c2,72,12305030
1/23/2020,c2,72,12070599
1/23/2020,c2,56,12344920
1/23/2020,c2,18,12023643
1/23/2020,c2,180,12035993
1/23/2020,c2,15,12345956
1/23/2020,c2,210,12382911
1/23/2020,c2,15,12321958
1/23/2020,c2,30,12321959
1/23/2020,c2,14,12345945
1/23/2020,c2,72,12041044
1/23/2020,c2,21,12350194
1/23/2020,c2,140,12035991
1/23/2020,c2,630,12070697
1/23/2020,c2,30,12366029
1/23/2020,c2,135,12107314
1/23/2020,c2,144,12041045
1/23/2020,c2,210,12070691
1/23/2020,c2,15,12050953
1/23/2020,c2,72,12365972
1/23/2020,c2,420,12070685
1/23/2020,c2,30,12248336
1/23/2020,c2,210,12035987
1/23/2020,c2,72,12204186
1/23/2020,c2,15,12345958
1/23/2020,c2,66,12366092
1/23/2020,c2,75,12231979
1/23/2020,c2,15,12321912
1/23/2020,c2,30,12345978
1/23/2020,c2,21,12350195
1/23/2020,c2,15,11251991
1/23/2020,c2,14,12204293
1/23/2020,c2,30,12345961
1/23/2020,c2,140,12366079
1/23/2020,c2,45,12321913
1/23/2020,c2,14,12344923
1/23/2020,c2,210,12070689
1/23/2020,c2,210,12382911
1/23/2020,c2,210,12070691
1/23/2020,c2,30,12321913
1/23/2020,c2,90,12035987
1/23/2020,c2,30,12321958
1/23/2020,c2,150,12035993
1/23/2020,c2,36,12023643
1/23/2020,c2,30,12345961
1/23/2020,c2,30,12345978
1/23/2020,c2,21,12350195
1/23/2020,c2,42,12204293
1/23/2020,c2,72,12344928
1/23/2020,c2,15,12366029
1/23/2020,c2,150,12138550
1/23/2020,c2,30,12321912
1/23/2020,c2,75,11252172
1/23/2020,c2,120,12010905
1/23/2020,c2,45,12231979
1/23/2020,c2,50,12366092
1/23/2020,c2,420,12070697
1/23/2020,c2,165,12107314
1/23/2020,c2,140,11251952
1/23/2020,c2,28,12344920
1/23/2020,c2,140,12036070
1/23/2020,c2,30,12050953
1/23/2020,c2,15,11251991
1/23/2020,c2,14,12344923
1/23/2020,c2,10,12366027
1/23/2020,c2,14,12345945
1/23/2020,c2,60,12345958
1/23/2020,c2,72,12365972
1/23/2020,c2,60,12293375
1/23/2020,c2,144,12041045
1/23/2020,c2,15,12321959
1/23/2020,c2,72,12305030
1/23/2020,c2,72,12041044
1/23/2020,c2,60,12248336
1/23/2020,c2,420,12070685
1/23/2020,c2,240,12035986
1/23/2020,c2,72,12070599
1/23/2020,c2,15,12345956
1/24/2020,c2,60,12407354
1/24/2020,c2,48,12407347
1/24/2020,c2,66,12271469
1/24/2020,c2,60,12280926
1/24/2020,c2,40,12407355
1/24/2020,c2,60,12407351
1/24/2020,c2,84,12395525
1/24/2020,c2,15,12321958
1/24/2020,c2,210,12070691
1/24/2020,c2,105,12107314
1/24/2020,c2,21,12350194
1/24/2020,c2,28,12344920
1/24/2020,c2,240,12035989
1/24/2020,c2,90,12035987
1/24/2020,c2,144,12041045
1/24/2020,c2,72,12041022
1/24/2020,c2,120,12010905
1/24/2020,c2,27,12366092
1/24/2020,c2,18,12023643
1/24/2020,c2,210,12382911
1/24/2020,c2,15,12321959
1/24/2020,c2,14,12345945
1/24/2020,c2,28,12204293
1/24/2020,c2,15,12345961
1/24/2020,c2,90,12035993
1/24/2020,c2,210,12070685
1/24/2020,c2,15,12345978
1/24/2020,c2,15,11251991
1/24/2020,c2,15,12345956
1/24/2020,c2,15,12321912
1/24/2020,c2,30,12248336
1/24/2020,c2,30,12366029
1/24/2020,c2,210,12070697
1/24/2020,c2,30,12407598
1/24/2020,c2,38,12383097
1/24/2020,c2,90,12321979
1/24/2020,c2,100,12407390
1/24/2020,c2,320,12383057
1/24/2020,c2,80,12383091
1/24/2020,c2,98,12404641
1/24/2020,c2,98,12159945
1/24/2020,c2,100,12407811
1/24/2020,c2,108,12280940
1/24/2020,c2,98,12404607
1/24/2020,c2,8,12383096
1/24/2020,c2,150,12407633
1/24/2020,c2,84,12382681
1/24/2020,c2,144,9602322
1/24/2020,c2,98,12404651
1/24/2020,c2,145,12322864
1/24/2020,c2,120,12322796
1/24/2020,c2,80,12293764
1/24/2020,c2,10,12007380
1/24/2020,c2,100,12407749
1/24/2020,c2,12,12321900
1/24/2020,c2,64,11254203
1/24/2020,c2,80,12293763
1/24/2020,c2,98,12404629
1/24/2020,c2,20,12350950
1/24/2020,c2,29,12263379
1/24/2020,c2,80,12293768
1/24/2020,c2,72,12382668
1/24/2020,c2,98,12404645
1/24/2020,c2,100,12406377
1/24/2020,c2,20,12383058
1/24/2020,c2,98,12404608
1/24/2020,c2,20,12322797
1/24/2020,c2,98,12404643
1/24/2020,c2,98,12159947
1/24/2020,c2,120,12407348
1/24/2020,c2,78,12366466
1/24/2020,c2,100,12409893
1/24/2020,c2,33,12383093
1/24/2020,c2,15,12345978
1/24/2020,c2,240,12035986
1/24/2020,c2,60,12035987
1/24/2020,c2,90,12035990
1/24/2020,c2,15,12321913
1/24/2020,c2,140,12035992
1/24/2020,c2,15,12248336
1/24/2020,c2,240,12035989
1/24/2020,c2,240,12010905
1/24/2020,c2,14,12204293
1/24/2020,c2,140,12070598
1/24/2020,c2,10,12366027
1/24/2020,c2,45,12107314
1/24/2020,c2,210,12382911
1/24/2020,c2,18,12023643
1/24/2020,c2,72,12365972
1/24/2020,c2,210,12070697
1/24/2020,c2,150,12311308
1/24/2020,c2,13,12366092
1/24/2020,c2,240,12293375
1/24/2020,c2,45,12035993
1/24/2020,c2,210,12070689
1/24/2020,c2,15,12172141
1/24/2020,c2,15,12366029
1/24/2020,c2,48,12311290
1/24/2020,c2,120,12223554
1/24/2020,c2,96,12222901
1/24/2020,c2,96,12222903
1/24/2020,c2,48,12222900
1/24/2020,c2,240,12222902
1/24/2020,c2,96,12222889
1/24/2020,c2,48,12222910
1/24/2020,c2,96,12216835
1/24/2020,c2,96,12216836
1/24/2020,c2,96,12216837
1/24/2020,c2,96,12222904
1/24/2020,c2,48,12323382
1/24/2020,c2,6,12262934
1/24/2020,c2,96,12216834
1/24/2020,c2,594,12271469
1/24/2020,c2,96,12204860
1/24/2020,c2,315,12322779
1/24/2020,c2,160,12411493
1/24/2020,c2,420,12395525
1/24/2020,c2,64,415841
1/24/2020,c2,100,12263948
1/24/2020,c2,60,12322790
1/24/2020,c2,20,12295715
1/24/2020,c2,324,12293783
1/24/2020,c2,160,12329692
1/24/2020,c2,75,11001248
1/24/2020,c2,160,12407351
1/24/2020,c2,40,12407355
1/24/2020,c2,117,12337879
1/24/2020,c2,240,12280926
1/24/2020,c2,31,12383090
1/24/2020,c2,144,12407347
1/24/2020,c2,140,12394956
1/24/2020,c2,390,12347323
1/24/2020,c2,40,12407392
1/24/2020,c2,252,12042081
1/24/2020,c2,90,11005258
1/24/2020,c2,198,11000858
1/24/2020,c2,90,11005265
1/24/2020,c2,330,11000851
1/24/2020,c2,60,12102900
1/24/2020,c2,99,11005259
1/24/2020,c2,110,11000089
1/24/2020,c2,99,12105592
1/24/2020,c2,180,11005256
1/24/2020,c2,160,11250767
1/24/2020,c2,81,11005264
1/24/2020,c2,252,12042142
1/24/2020,c2,99,11005274
1/24/2020,c2,27,11005273
1/24/2020,c2,126,11001187
1/24/2020,c2,252,11001186
1/24/2020,c2,60,12102902
1/24/2020,c2,90,11005268
1/27/2020,c2,90,11005268
1/27/2020,c2,42,11001190
1/27/2020,c2,126,11001184
1/27/2020,c2,126,11001186
1/27/2020,c2,126,12042082
1/27/2020,c2,90,11005265
1/27/2020,c2,126,12042081
1/27/2020,c2,84,12042143
1/27/2020,c2,60,12102901
1/27/2020,c2,60,12102900
1/27/2020,c2,120,12102902
1/27/2020,c2,220,11000851
1/27/2020,c2,126,12042142
1/27/2020,c2,99,11005255
1/27/2020,c2,180,11005256
1/27/2020,c2,90,11005258
1/27/2020,c2,99,11005259
1/27/2020,c2,160,11250767
1/27/2020,c2,198,11000858
1/27/2020,c2,27,11005273
1/27/2020,c2,99,11005274
1/27/2020,c2,99,12105592
1/27/2020,c2,66,12192541
1/27/2020,c2,96,12216836
1/27/2020,c2,96,12216837
1/27/2020,c2,48,12222904
1/27/2020,c2,12,12262934
1/27/2020,c2,96,12323382
1/27/2020,c2,48,12382705
1/27/2020,c2,48,12382707
1/27/2020,c2,96,12311290
1/27/2020,c2,96,12311278
1/27/2020,c2,60,12223554
1/27/2020,c2,48,12222910
1/27/2020,c2,24,12222906
1/27/2020,c2,48,12222901
1/27/2020,c2,48,12222903
1/27/2020,c2,48,12311304
1/27/2020,c2,144,12222902
1/27/2020,c2,96,12216835
1/27/2020,c2,48,12222900
1/27/2020,c2,96,12216834
1/27/2020,c2,192,12407347
1/27/2020,c2,100,12263948
1/27/2020,c2,48,12204860
1/27/2020,c2,60,12407355
1/27/2020,c2,120,12322790
1/27/2020,c2,112,12411493
1/27/2020,c2,420,12322779
1/27/2020,c2,216,12293783
1/27/2020,c2,15,12383090
1/27/2020,c2,156,12337879
1/27/2020,c2,80,12407392
1/27/2020,c2,70,12394956
1/27/2020,c2,294,12395525
1/27/2020,c2,112,12329692
1/27/2020,c2,180,12280926
1/27/2020,c2,660,12271469
1/27/2020,c2,64,415841
1/27/2020,c2,240,12407351
1/27/2020,c2,192,12222902
1/27/2020,c2,96,12223554
1/27/2020,c2,24,12222906
1/27/2020,c2,48,12222901
1/27/2020,c2,96,12311278
1/27/2020,c2,96,12311290
1/27/2020,c2,48,12311304
1/27/2020,c2,48,12382707
1/27/2020,c2,48,12382705
1/27/2020,c2,48,12222900
1/27/2020,c2,24,12262934
1/27/2020,c2,96,12323382
1/27/2020,c2,48,12222889
1/27/2020,c2,96,12216834
1/27/2020,c2,48,12222903
1/27/2020,c2,48,12216836
1/27/2020,c2,96,12216837
1/27/2020,c2,48,12222904
1/27/2020,c2,96,12216835
1/28/2020,c2,96,12311290
1/28/2020,c2,48,12382707
1/28/2020,c2,48,12382705
1/28/2020,c2,12,12262934
1/28/2020,c2,144,12222904
1/28/2020,c2,96,12216837
1/28/2020,c2,48,12216836
1/28/2020,c2,96,12311278
1/28/2020,c2,96,12216834
1/28/2020,c2,192,12222902
1/28/2020,c2,48,12222900
1/28/2020,c2,96,12222903
1/28/2020,c2,96,12222901
1/28/2020,c2,48,12222910
1/28/2020,c2,96,12223554
1/28/2020,c2,48,12216835
1/28/2020,c2,40,6200336
1/28/2020,c2,1543,12365985
1/28/2020,c2,4845,12365982
1/28/2020,c2,66,12320671
1/28/2020,c2,90,12403274
1/28/2020,c2,132,12320670
1/28/2020,c2,90,12321901
1/28/2020,c2,88,12320619
1/28/2020,c2,136,12280883
1/28/2020,c2,156,12334599
1/28/2020,c2,132,12320618
1/28/2020,c2,136,12321951
1/28/2020,c2,33,12321949
1/28/2020,c2,68,12321950
1/28/2020,c2,132,12320258
1/28/2020,c2,22,12320672
1/28/2020,c2,68,12321952
1/28/2020,c2,1785,12365983
1/28/2020,c2,4845,12365985
1/28/2020,c2,5666,12365984
1/28/2020,c2,765,12365983
1/28/2020,c2,3514,12365983
1/28/2020,c2,995,12365982
1/28/2020,c2,4685,12365984
1/28/2020,c2,1517,12365985
1/28/2020,c2,255,12365982
1/28/2020,c2,5175,12365983
1/28/2020,c2,1275,12365985
1/29/2020,c2,48,12222889
1/29/2020,c2,120,12223554
1/29/2020,c2,48,12222910
1/29/2020,c2,12,12222906
1/29/2020,c2,96,12222901
1/29/2020,c2,96,12222903
1/29/2020,c2,48,12222900
1/29/2020,c2,144,12222902
1/29/2020,c2,96,12216834
1/29/2020,c2,6,12262934
1/29/2020,c2,48,12216836
1/29/2020,c2,96,12311278
1/29/2020,c2,96,12216835
1/29/2020,c2,48,12311304
1/29/2020,c2,48,12382707
1/29/2020,c2,48,12311290
1/29/2020,c2,144,12222904
1/29/2020,c2,48,12216837
1/29/2020,c2,48,12323382
1/28/2020,c2,427,12365985
1/28/2020,c2,2040,12365985
1/28/2020,c2,4575,12365982
1/29/2020,c2,75,11252172
1/29/2020,c2,30,12321959
1/29/2020,c2,210,12070685
1/29/2020,c2,120,12035987
1/29/2020,c2,120,12035993
1/29/2020,c2,120,12107314
1/29/2020,c2,30,11251991
1/29/2020,c2,60,12248336
1/29/2020,c2,72,12041045
1/29/2020,c2,21,12350194
1/29/2020,c2,21,12350195
1/29/2020,c2,45,12321958
1/29/2020,c2,15,12321912
1/29/2020,c2,30,12050953
1/29/2020,c2,30,12345958
1/29/2020,c2,36,12023643
1/29/2020,c2,30,12366029
1/29/2020,c2,19,12366092
1/29/2020,c2,15,11251993
1/29/2020,c2,150,12138550
1/29/2020,c2,210,12070691
1/29/2020,c2,45,12345961
1/29/2020,c2,28,12204293
1/29/2020,c2,210,12070697
1/29/2020,c2,72,12041022
1/29/2020,c2,72,12305030
1/29/2020,c2,75,12407633
1/29/2020,c2,150,9602324
1/29/2020,c2,80,12322581
1/29/2020,c2,24,12382684
1/29/2020,c2,35,12383097
1/29/2020,c2,72,12382669
1/29/2020,c2,150,12159741
1/29/2020,c2,120,12407457
1/29/2020,c2,24,12411495
1/29/2020,c2,64,11254203
1/29/2020,c2,100,12407889
1/29/2020,c2,112,12293778
1/29/2020,c2,42,9523321
1/29/2020,c2,220,12379621
1/29/2020,c2,4,12407778
1/29/2020,c2,80,12293771
1/29/2020,c2,112,12293777
1/29/2020,c2,150,9602323
1/29/2020,c2,40,12322797
1/29/2020,c2,84,12305014
1/29/2020,c2,144,12095362
1/29/2020,c2,14,12383096
1/29/2020,c2,50,11250532
1/29/2020,c2,96,12407458
1/29/2020,c2,33,12383059
1/29/2020,c2,90,12321979
1/29/2020,c2,98,12404640
1/29/2020,c2,24,12407454
1/29/2020,c2,30,12407596
1/29/2020,c2,20,12350889
1/29/2020,c2,312,12366466
1/29/2020,c2,80,12383091
1/29/2020,c2,180,12203849
1/29/2020,c2,98,12159945
1/29/2020,c2,80,12293768
1/29/2020,c2,120,12407402
1/29/2020,c2,100,12407749
1/29/2020,c2,98,12404642
1/29/2020,c2,400,12321916
1/29/2020,c2,150,9602315
1/29/2020,c2,240,12321939
1/29/2020,c2,108,12293891
1/29/2020,c2,50,12406378
1/29/2020,c2,11,12407779
1/29/2020,c2,100,12407751
1/29/2020,c2,116,12159430
1/29/2020,c2,80,12293764
1/29/2020,c2,320,12383057
1/29/2020,c2,55,12383093
1/29/2020,c2,100,12407750
1/29/2020,c2,71,12383058
1/29/2020,c2,96,12216834
1/29/2020,c2,48,12222889
1/29/2020,c2,48,12216836
1/29/2020,c2,96,12222903
1/29/2020,c2,96,12216835
1/29/2020,c2,240,12222902
1/29/2020,c2,48,12216837
1/29/2020,c2,48,12311290
1/29/2020,c2,144,12223554
1/29/2020,c2,48,12222910
1/29/2020,c2,96,12222901
1/29/2020,c2,96,12222904
1/29/2020,c2,96,12311304
1/29/2020,c2,48,12382707
1/29/2020,c2,48,12323382
1/30/2020,c2,34,12280883
1/30/2020,c2,306,12280938
1/30/2020,c2,408,12314489
1/30/2020,c2,260,12334599
1/30/2020,c2,68,12321952
1/30/2020,c2,136,12321951
1/30/2020,c2,22,12321949
1/30/2020,c2,88,12320672
1/30/2020,c2,66,12320671
1/30/2020,c2,132,12320670
1/30/2020,c2,44,12320619
1/30/2020,c2,176,12320618
1/30/2020,c2,120,12403274
1/30/2020,c2,90,12321901
1/29/2020,c2,90,12321979
1/29/2020,c2,120,12407404
1/29/2020,c2,39,12383093
1/29/2020,c2,98,12159945
1/29/2020,c2,25,12383096
1/29/2020,c2,98,12404640
1/29/2020,c2,16,12383059
1/29/2020,c2,196,12404641
1/29/2020,c2,150,12409159
1/29/2020,c2,100,12407749
1/29/2020,c2,150,12409209
1/29/2020,c2,80,12293781
1/29/2020,c2,80,12293768
1/29/2020,c2,72,12382669
1/29/2020,c2,98,12404647
1/29/2020,c2,64,11254203
1/29/2020,c2,84,12382680
1/29/2020,c2,144,12159768
1/29/2020,c2,112,12293777
1/29/2020,c2,150,9602315
1/29/2020,c2,150,12159741
1/29/2020,c2,98,12404651
1/29/2020,c2,12,12383058
1/29/2020,c2,125,12409233
1/29/2020,c2,5,12322797
1/29/2020,c2,140,12159762
1/29/2020,c2,100,12407811
1/29/2020,c2,150,9602324
1/29/2020,c2,80,12293764
1/29/2020,c2,80,12299681
1/29/2020,c2,70,12382687
1/29/2020,c2,144,12095362
1/29/2020,c2,98,12404629
1/29/2020,c2,108,12293891
1/29/2020,c2,112,12293778
1/29/2020,c2,80,12293763
1/29/2020,c2,75,12407633
1/29/2020,c2,100,12321916
1/29/2020,c2,30,12407596
1/29/2020,c2,196,12404608
1/29/2020,c2,105,12384954
1/29/2020,c2,98,12404646
1/29/2020,c2,1,12321900
1/29/2020,c2,3,12383097
1/29/2020,c2,45,12345961
1/29/2020,c2,10,12366027
1/29/2020,c2,210,12070689
1/29/2020,c2,72,12041044
1/29/2020,c2,45,12050953
1/29/2020,c2,56,12204293
1/29/2020,c2,34,12366092
1/29/2020,c2,72,12070599
1/29/2020,c2,150,12138550
1/29/2020,c2,72,12365972
1/29/2020,c2,240,12076924
1/29/2020,c2,210,12070685
1/29/2020,c2,420,12070697
1/29/2020,c2,120,12293375
1/29/2020,c2,30,12321958
1/29/2020,c2,180,12107314
1/29/2020,c2,72,12305030
1/29/2020,c2,72,12204186
1/29/2020,c2,60,12248336
1/29/2020,c2,72,12344928
1/29/2020,c2,54,12023643
1/29/2020,c2,72,12041045
1/29/2020,c2,140,12035991
1/29/2020,c2,135,12035993
1/29/2020,c2,120,12010905
1/29/2020,c2,21,12350194
1/29/2020,c2,60,12321912
1/29/2020,c2,210,12070691
1/29/2020,c2,240,12035986
1/29/2020,c2,140,12070598
1/29/2020,c2,75,12321913
1/29/2020,c2,30,12321959
1/29/2020,c2,30,11251991
1/29/2020,c2,45,12366029
1/29/2020,c2,42,12350195
1/29/2020,c2,15,11251993
1/29/2020,c2,240,12035990
1/29/2020,c2,42,12344923
1/29/2020,c2,28,12345945
1/29/2020,c2,75,11252172
1/29/2020,c2,135,12035987
1/29/2020,c2,90,12231979
1/29/2020,c2,120,12322796
1/29/2020,c2,80,12293771
1/29/2020,c2,196,12304755
1/29/2020,c2,98,12404629
1/29/2020,c2,64,11254203
1/29/2020,c2,100,12409893
1/29/2020,c2,98,12404608
1/29/2020,c2,234,12347321
1/29/2020,c2,80,12293790
1/29/2020,c2,98,12159945
1/29/2020,c2,64,12321981
1/29/2020,c2,1,12407779
1/29/2020,c2,42,12395526
1/29/2020,c2,28,12383059
1/29/2020,c2,70,12394954
1/29/2020,c2,100,12407749
1/29/2020,c2,150,9602323
1/29/2020,c2,160,12293768
1/29/2020,c2,41,12383093
1/29/2020,c2,72,12407403
1/29/2020,c2,98,12404651
1/29/2020,c2,98,12404607
1/29/2020,c2,80,12293764
1/29/2020,c2,12,12383097
1/29/2020,c2,20,12322608
1/29/2020,c2,117,12366642
1/29/2020,c2,98,12404640
1/29/2020,c2,150,9602315
1/29/2020,c2,98,12159947
1/29/2020,c2,90,12398311
1/29/2020,c2,144,9602322
1/29/2020,c2,72,12407637
1/29/2020,c2,150,12159741
1/29/2020,c2,145,12159750
1/29/2020,c2,174,12322843
1/29/2020,c2,144,12095362
1/29/2020,c2,144,9602321
1/29/2020,c2,196,12404645
1/29/2020,c2,20,12350950
1/29/2020,c2,40,12407411
1/29/2020,c2,150,9602063
1/29/2020,c2,100,12407750
1/29/2020,c2,48,12321939
1/29/2020,c2,75,12407633
1/29/2020,c2,68,12306465
1/29/2020,c2,6,12383096
1/29/2020,c2,15,12322797
1/29/2020,c2,25,12382917
1/29/2020,c2,100,12407812
1/29/2020,c2,24,12407454
1/29/2020,c2,294,12404641
1/29/2020,c2,100,12321916
1/29/2020,c2,120,12407348
1/29/2020,c2,17,12383058
1/29/2020,c2,80,12293781
1/29/2020,c2,90,12321980
1/29/2020,c2,80,12322582
1/29/2020,c2,48,12383092
1/29/2020,c2,60,12322790
1/29/2020,c2,216,12293783
1/29/2020,c2,80,12407351
1/29/2020,c2,60,12407354
1/29/2020,c2,44,12383090
1/29/2020,c2,70,12394956
1/29/2020,c2,20,12295715
1/29/2020,c2,594,12271469
1/29/2020,c2,234,12337879
1/29/2020,c2,80,12411493
1/29/2020,c2,180,12280926
1/29/2020,c2,80,12407355
1/29/2020,c2,195,12347323
1/29/2020,c2,160,12329692
1/29/2020,c2,32,415841
1/29/2020,c2,100,12263948
1/29/2020,c2,735,12322779
1/29/2020,c2,252,12395525
1/29/2020,c2,40,12407392
1/29/2020,c2,75,11001248
1/29/2020,c2,216,12407347
1/30/2020,c2,60,12102902
1/30/2020,c2,90,11250767
1/30/2020,c2,99,11005255
1/30/2020,c2,440,11000851
1/30/2020,c2,126,11001186
1/30/2020,c2,198,11000858
1/30/2020,c2,21,11001190
1/30/2020,c2,126,12042081
1/30/2020,c2,126,12042142
1/30/2020,c2,99,11005274
1/30/2020,c2,126,11001187
1/30/2020,c2,9,11005273
1/30/2020,c2,118,11005258
1/30/2020,c2,90,12105592
1/30/2020,c2,107,11005268
1/30/2020,c2,123,11005265
1/30/2020,c2,90,11005264
1/30/2020,c2,90,11005259
1/30/2020,c2,110,11000089
1/30/2020,c2,149,11005256
1/30/2020,c2,75,12343734
1/30/2020,c2,90,11005257
1/30/2020,c2,66,12192541
1/30/2020,c2,60,12383090
1/30/2020,c2,32,415841
1/30/2020,c2,105,11001248
1/30/2020,c2,195,12347323
1/30/2020,c2,48,12204860
1/30/2020,c2,216,12293783
1/30/2020,c2,840,12322779
1/30/2020,c2,336,12395525
1/30/2020,c2,100,12263948
1/30/2020,c2,16,12295715
1/30/2020,c2,192,12407347
1/30/2020,c2,198,12271469
1/30/2020,c2,140,12394956
1/30/2020,c2,120,12407351
1/30/2020,c2,60,12407355
1/30/2020,c2,224,12329692
1/30/2020,c2,120,12322790
1/30/2020,c2,312,12337879
1/30/2020,c2,240,12280926
1/30/2020,c2,120,12321901
1/30/2020,c2,132,12320618
1/30/2020,c2,88,12320671
1/30/2020,c2,132,12320670
1/30/2020,c2,132,12320619
1/30/2020,c2,75,12403274
1/30/2020,c2,68,12321950
1/30/2020,c2,44,12321949
1/30/2020,c2,170,12321951
1/30/2020,c2,102,12321952
1/30/2020,c2,156,12334599
1/30/2020,c2,170,12314489
1/30/2020,c2,136,12280938
1/30/2020,c2,102,12280883
1/30/2020,c2,66,12320672
1/30/2020,c2,22,12320258
1/30/2020,c2,6,12361442
1/30/2020,c2,10,12361441
1/30/2020,c2,31,12428558
1/30/2020,c2,88,12427531
1/30/2020,c2,7,12262744
1/30/2020,c2,70,12412460
1/30/2020,c2,22,12350846
1/30/2020,c2,105,12095331
1/30/2020,c2,45,11250019
1/30/2020,c2,4,12412272
1/30/2020,c2,13,12311257
1/30/2020,c2,10,12311261
1/30/2020,c2,2,12324223
1/30/2020,c2,48,12428559
1/30/2020,c2,91,12412452
1/30/2020,c2,60,12427526
1/30/2020,c2,24,12349855
1/30/2020,c2,4,12412445
1/30/2020,c2,76,12427527
1/30/2020,c2,85,12424418
1/30/2020,c2,10,12120948
1/30/2020,c2,13,12412282
1/30/2020,c2,3,12350045
1/30/2020,c2,9,11250020
1/30/2020,c2,38,12246757
1/30/2020,c2,6,12322347
1/30/2020,c2,11,12262745
1/30/2020,c2,104,12246740
1/30/2020,c2,136,12293351
1/30/2020,c2,45,12412451
1/30/2020,c2,12,12403975
1/30/2020,c2,59,12427516
